CID,Canonical_SMILES,prediction_label,prediction_score
164546196,CN1CCN(CC1)CCC(=O)NC2=CN=CC(=C2)C3=CC(=NC4=C3OCCN4)C5=C(C=CC(=C5)Cl)F,1,0.8621901183920778
42642345,CN1CCN(CC1)C2=NC=C(C=C2)C3=CC=C(C=C3)CC(C#N)NC(=O)C4CCCCN4,1,0.8620371655290983
18969424,COC(=O)CCC1CCC(CC1)N(CC2=CN=CC=C2)C(=O)C3=NN=C(S3)C4CCNCC4,1,0.8617918005588276
166312362,C1CN2C(=NN=C2CNCC3=CN=C(C=C3)C4=CSC=C4)CN1,1,0.8617775275935291
144991385,CC1=C(C=C(S1)C(=O)C2=CN=CN=C2NC3CCC(C3)COS(=O)(=O)N)C4C5=C(CCO4)SC=C5,1,0.8616604993687943
143578115,CCC1C2=C(CCN1)C=C(C=CC2)NC(=O)C3CC(CN3C(=O)NC4=NC=C(C=C4)Cl)OC,1,0.8614280156874056
169596808,CC(C)C1=C2N=C(C=C(N2N=C1)NC(C)C3=NC=CS3)NCC4CCNCC4O,1,0.8613889256183705
99936622,C1COC(CN1)CC(=O)NCC2=C(NN=C2)C3=CC=CS3,1,0.8613184065360364
121834013,C1CNCCC1C2=CN=C(S2)NC(=O)CCN3C=NC4=C(C3=O)C=CS4,1,0.861167678150441
64180823,COC(=O)CCS(=O)(=O)NC1=CN(N=C1)C2CCNCC2,1,0.861128932350135
68858468,CCOC1=C(C=CC(=C1)CN(C2CCNCC2)C3=NC=C(C=C3)C(=O)OC)Cl,1,0.8611276637495238
69581139,C1CNCCC1CC(=O)NC2=CC=CC(=C2)C3=CC=NC4=C(C=NN34)C(=O)C5=CC=CS5,1,0.8609015966252805
166300672,C1CC(CNC1)NCC2=NN=C(C=C2)C3=CN=CC4=C3C=CS4,1,0.8608876363844034
90211026,CN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)COC3=C(C=C(C=C3)C4=CC5=C(NCC5)N=C4)F)C(F)(F)F,1,0.860736156653883
